"id_station","lat","lon","e"
"5310001",-32.5919,-71.4322,-0.0968234634399414
"5421005",-32.7344,-70.9342,-0.0409388065338135
"5410008",-32.7472,-70.7247,-0.070428352355957
"5425003",-32.8119,-71.2653,-0.0495693111419678
"5410007",-32.8336,-70.6,-0.0660578203201294
"5423013",-32.8506,-71.1167,-0.0470303392410278
"5410006",-32.8603,-70.4719,-0.0291165828704834
"5426004",-32.8958,-71.2092,-0.047722020149231
"5403006",-32.9228,-70.3553,0.0428675556182861
"5733010",-32.9472,-70.8064,-0.0233829355239868
"5733006",-32.9475,-70.7536,-0.0473719120025635
"5427007",-32.9578,-71.345,-0.0570499610900879
"5733007",-33.0053,-70.9933,-0.0655969429016113
"5733008",-33.0194,-70.9081,-0.0769303846359253
"5510001",-33.0503,-71.5833,-0.0821688842773438
"5732001",-33.0856,-70.8017,-0.0390015244483948
"5427006",-33.0986,-71.2144,-0.061805100440979
"5510002",-33.145,-71.5553,-0.0873759937286377
"5741002",-33.1686,-71.1467,-0.0588118076324463
"5520002",-33.2897,-71.2914,-0.0545384073257446
"5520001",-33.3278,-71.4131,-0.0642162084579468
"5720003",-33.3414,-70.3636,0.0110062372684479
"5730012",-33.395,-70.5367,-0.00530694305896759
"5730014",-33.4328,-70.5344,-0.00352452993392944
"5744002",-33.4386,-71.0256,0.0291183662414551
"5530003",-33.4394,-71.4506,-0.0481495046615601
"5730016",-33.4486,-70.6444,0.00583287596702576
"5744003",-33.4797,-71.2811,0.0250020146369934
"5730013",-33.4964,-70.5164,0.00148614674806595
"5530002",-33.5747,-71.625,-0.0548196125030518
"5748003",-33.6344,-71.5106,-0.0294373536109924
"5704006",-33.6361,-70.3531,0.0605160188674927
"5746001",-33.6614,-71.3372,-0.00493143379688263
"5711003",-33.6736,-70.5869,-0.00332682371139526
"5703008",-33.6767,-70.0886,0.0465432834625244
"5740005",-33.6803,-71.1997,-0.0071785181760788
"5717008",-33.6958,-70.9236,0.0244993829727173
"5740004",-33.7597,-71.1514,-0.0121726679801941
"5704004",-33.7825,-70.2394,0.0893671226501465
"5716004",-33.8044,-70.8783,-0.00945454180240631
"5747001",-33.8908,-71.2408,-0.032209484577179
"6056003",-33.9458,-71.7336,-0.0816910552978516
"6040001",-34.035,-71.0944,-0.0426441764831543
"6042004",-34.0833,-71.1886,-0.0311912751197815
"6055003",-34.1206,-71.7258,-0.0955447483062744
"6010015",-34.1908,-70.7508,-0.0120033752918243
"6044001",-34.2033,-71.2764,-0.00802234530448914
"6019005",-34.2872,-71.4058,-0.0080735182762146
"6012003",-34.2875,-71.08,-0.00990811467170715
"6120001",-34.3844,-72.0044,-0.0405105972290039
"6015003",-34.4217,-70.8667,0.0218554162979126
"6013005",-34.4369,-70.7794,-0.0098807692527771
"6018009",-34.4517,-71.0506,3.41429701074958e-05
"6013006",-34.4922,-70.7094,-0.0218080186843872
"6018010",-34.5264,-71.2122,0.00164571329951286
"6132002",-34.5742,-71.7653,-0.0279794192314148
"6016004",-34.5983,-70.9686,0.0108766674995422
"6027003",-34.7428,-70.7519,-2.11203703656793e-05
"6034003",-34.7694,-71.1331,0.0215761280059814
"6036001",-34.7808,-71.4142,-0.017671627998352
"6130001",-34.8056,-71.6289,-0.022514443397522
"6130002",-34.8661,-71.7486,-0.0192518091201782
"7106007",-34.9114,-71.0353,0.0245529246330261
"6130003",-34.9514,-71.5856,-0.0330345630645752
"7104005",-34.9633,-70.9178,0.0223870038986206
"7118003",-34.9811,-71.2361,0.0172127163410187
"7103003",-35.0008,-70.8119,-0.00133459880948067
"7119007",-35.0422,-71.2906,0.00531924664974213
"7116005",-35.1833,-71.0978,0.00955503404140472
"7200001",-35.2439,-71.98,-0.0618583250045776
"7373003",-35.2578,-71.3239,0.008886439204216
"7381003",-35.3725,-71.8325,-0.040057520866394
"7378002",-35.4358,-71.6197,-0.0116229379177094
"7374005",-35.4864,-71.2931,0.0096995335817337
"7341002",-35.5389,-72.0914,-0.0935118675231934
"7359005",-35.595,-71.6572,-0.0148553943634033
"7358008",-35.6242,-71.4022,-0.00462371736764908
"7378003",-35.6381,-71.2606,-0.0115711903572083
"7320002",-35.7011,-71.0772,-0.0014958244562149
"7357003",-35.7856,-71.7664,-0.0230152249336243
"7358007",-35.8381,-71.5953,-0.0158972954750061
"7317001",-35.85,-71.0667,-0.0136658906936646
"7355006",-35.8672,-71.1172,-0.0148438715934753
"7337002",-35.8967,-72.3736,-0.0271557474136353
"7355007",-35.9106,-71.2958,-0.0142462849617004
"7352003",-35.9478,-71.6842,-0.0165366864204407
"7335004",-36.0572,-72.0892,-0.0498339700698853
"7345001",-36.1878,-71.8283,-0.0268175411224365
"7331002",-36.2558,-71.5481,-0.0157894670963287
"7350006",-36.285,-71.4142,-0.0136632442474365
