"id_station","lat","lon","e"
"5732001",-33.0856,-70.8017,-0.0148276674747467
"5427006",-33.0986,-71.2144,-0.0138462722301483
"5510002",-33.145,-71.5553,-0.0118921411037445
"5741002",-33.1686,-71.1467,-0.013776261806488
"5520002",-33.2897,-71.2914,-0.0128162503242493
"5520001",-33.3278,-71.4131,-0.0119991040229797
"5720003",-33.3414,-70.3636,-0.0139076840877533
"5730012",-33.395,-70.5367,-0.0135550963878632
"5730014",-33.4328,-70.5344,-0.0133971309661865
"5744002",-33.4386,-71.0256,-0.0129948663711548
"5530003",-33.4394,-71.4506,-0.0114500379562378
"5730016",-33.4486,-70.6444,-0.0133099138736725
"5744003",-33.4797,-71.2811,-0.0122857689857483
"5730013",-33.4964,-70.5164,-0.0131815111637115
"5530002",-33.5747,-71.625,-0.0104536378383636
"5748003",-33.6344,-71.5106,-0.0107957863807678
"5704006",-33.6361,-70.3531,-0.0129897725582123
"5746001",-33.6614,-71.3372,-0.0116073203086853
"5711003",-33.6736,-70.5869,-0.0127067363262177
"5703008",-33.6767,-70.0886,-0.0117755270004272
"5740005",-33.6803,-71.1997,-0.0122496700286865
"5717008",-33.6958,-70.9236,-0.0124777901172638
"5740004",-33.7597,-71.1514,-0.012192417383194
"5704004",-33.7825,-70.2394,-0.0125723242759705
"5716004",-33.8044,-70.8783,-0.0124030566215515
"5747001",-33.8908,-71.2408,-0.0120712113380432
"6056003",-33.9458,-71.7336,-0.0101416385173798
"6040001",-34.035,-71.0944,-0.0121336388587952
"6042004",-34.0833,-71.1886,-0.0119921672344208
"6055003",-34.1206,-71.7258,-0.0100872218608856
"6010015",-34.1908,-70.7508,-0.0122538077831268
"6044001",-34.2033,-71.2764,-0.0115658485889435
"6019005",-34.2872,-71.4058,-0.011041008234024
"6012003",-34.2875,-71.08,-0.0119141662120819
"6120001",-34.3844,-72.0044,-0.0107043421268463
"6015003",-34.4217,-70.8667,-0.0119931137561798
"6013005",-34.4369,-70.7794,-0.0120100104808807
"6018009",-34.4517,-71.0506,-0.0120466732978821
"6013006",-34.4922,-70.7094,-0.0120214259624481
"6018010",-34.5264,-71.2122,-0.0122031104564667
"6132002",-34.5742,-71.7653,-0.0111004769802094
"6016004",-34.5983,-70.9686,-0.0120159530639648
"6027003",-34.7428,-70.7519,-0.0118125009536743
"6034003",-34.7694,-71.1331,-0.0122080934047699
"6036001",-34.7808,-71.4142,-0.0120144402980804
"6130001",-34.8056,-71.6289,-0.0118203270435333
"6130002",-34.8661,-71.7486,-0.0119671511650085
"7106007",-34.9114,-71.0353,-0.0121352684497833
"6130003",-34.9514,-71.5856,-0.0123055350780487
"7104005",-34.9633,-70.9178,-0.0119723677635193
"7118003",-34.9811,-71.2361,-0.0126796889305115
"7103003",-35.0008,-70.8119,-0.0119456112384796
"7119007",-35.0422,-71.2906,-0.0128861725330353
"7116005",-35.1833,-71.0978,-0.0127824485301971
"7200001",-35.2439,-71.98,-0.0138237416744232
"7373003",-35.2578,-71.3239,-0.0133335542678833
"7381003",-35.3725,-71.8325,-0.014036865234375
"7378002",-35.4358,-71.6197,-0.0139521503448486
"7374005",-35.4864,-71.2931,-0.0138104724884033
"7341002",-35.5389,-72.0914,-0.0146553122997284
"7359005",-35.595,-71.6572,-0.0143827223777771
"7358008",-35.6242,-71.4022,-0.0141538333892822
"7378003",-35.6381,-71.2606,-0.0141047954559326
"7320002",-35.7011,-71.0772,-0.0135812962055206
"7357003",-35.7856,-71.7664,-0.0152145802974701
"7358007",-35.8381,-71.5953,-0.0151301264762878
"7317001",-35.85,-71.0667,-0.0139838719367981
"7355006",-35.8672,-71.1172,-0.0142925560474396
"7337002",-35.8967,-72.3736,-0.0162516391277313
"7355007",-35.9106,-71.2958,-0.0150246357917786
"7352003",-35.9478,-71.6842,-0.0156317102909088
"7335004",-36.0572,-72.0892,-0.0167289423942566
"7345001",-36.1878,-71.8283,-0.0167636549472809
"7331002",-36.2558,-71.5481,-0.0166141998767853
"7350006",-36.285,-71.4142,-0.0170560693740845
"7332003",-36.3581,-71.6494,-0.0173412716388702
"8141002",-36.475,-72.6883,-0.019236444234848
"8210002",-36.5456,-72.9311,-0.0189804458618164
"8106003",-36.5836,-71.5247,-0.0195753264427185
"8117002",-36.6319,-72.1267,-0.0200095653533936
"8113001",-36.6408,-71.7989,-0.019924293756485
"8105004",-36.6511,-71.395,-0.0202571392059326
"8135003",-36.6544,-72.4561,-0.0211887192726135
"8133003",-36.7622,-72.4239,-0.0217934823036194
"8130006",-36.8686,-71.6425,-0.0219820332527161
"8130004",-36.9108,-71.4792,-0.0223890686035156
"8130003",-36.9175,-71.5814,-0.022423825263977
"8130007",-36.9247,-71.5756,-0.022423825263977
"8132002",-36.9764,-72.1008,-0.0232306098937988
"8123004",-37.1528,-72.0669,-0.02538733959198
"8367001",-37.2772,-72.7164,-0.0251942205429077
"8122002",-37.2806,-71.8228,-0.0265214538574219
"8122003",-37.2936,-71.9519,-0.026777446269989
"8364001",-37.3806,-72.3661,-0.0266624188423157
"8334002",-37.5022,-72.4083,-0.0274164485931396
"8319002",-37.5953,-72.2769,-0.0279375267028809
"8318002",-37.685,-72.0058,-0.0285425472259521
"8332002",-37.7147,-72.2436,-0.0284867930412292
"8358002",-37.7794,-72.6372,-0.0284290671348572
"8317003",-37.7797,-71.8664,-0.0291351437568665
"8821005",-37.7983,-73.3914,-0.0273055100440979
"8351003",-37.9583,-72.4256,-0.0295277810096741
"8822008",-38.0186,-73.23,-0.0286202812194824
"9101003",-38.0214,-73.0067,-0.029011971950531
"8343002",-38.1053,-72.1136,-0.0300714421272278
"9102003",-38.1636,-72.9039,-0.0297478246688843
"8350002",-38.2156,-71.8106,-0.0306107330322266
"9104003",-38.2461,-72.2289,-0.0307452917098999
"9105002",-38.2561,-72.6536,-0.0306217670440674
"9113003",-38.4133,-72.7772,-0.0314250493049622
"9122001",-38.4475,-71.8961,-0.0317950701713562
"8304004",-38.4536,-71.3742,-0.0318380403518677
"9111002",-38.4642,-72.3867,-0.0321754217147827
"9120003",-38.4703,-71.5753,-0.0319271445274353
"9114001",-38.4942,-73.2408,-0.0310890054702759
"9124001",-38.5186,-72.4522,-0.0326027226448059
"9116002",-38.6039,-72.8456,-0.0325144481658936
"8301001",-38.6517,-71.0919,-0.0317326641082764
"9131002",-38.6672,-72.2339,-0.033325777053833
"9130001",-38.6839,-72,-0.0331752848625183
"9129005",-38.7128,-72.5558,-0.0336300563812256
"9153001",-38.7886,-73.3936,-0.0321693325042725
"9401001",-38.8506,-71.55,-0.0336502742767334
"9403001",-38.9269,-72.0125,-0.0347598528862
"9404002",-38.9586,-72.2006,-0.0353438448905945
"9135003",-38.9592,-72.6083,-0.0350008511543274
"9404003",-39.0006,-72.0667,-0.0354550313949585
"9438001",-39.0278,-73.0781,-0.0346439599990845
"9433003",-39.1506,-72.6503,-0.0357802367210388
"9417001",-39.2,-71.8089,-0.0363560366630554
"9420003",-39.215,-72.2917,-0.036387767791748
"9420002",-39.2753,-71.9503,-0.0368318772315979
"9414002",-39.3314,-71.8083,-0.0370559930801392
"9412002",-39.3581,-71.5744,-0.0367629528045654
"9420004",-39.4875,-72.2339,-0.0370627212524414
"9412003",-39.5192,-71.5478,-0.0374405980110168
"10106002",-39.5469,-72.1519,-0.0371898007392883
"10111002",-39.7731,-72.4581,-0.0377167105674744
"10123004",-39.8561,-73.1786,-0.036707866191864
"10304002",-40.2172,-72.1492,-0.0379334926605225
"10307001",-40.3172,-72.4692,-0.0382802486419678
"10360002",-40.5883,-73.1069,-0.036982147693634
"10410005",-41.2269,-72.5681,-0.0356419706344605
"10425001",-41.46,-72.9378,-0.0335167360305786
"10417001",-41.6153,-73.6,-0.0291885280609131
"11041001",-43.9708,-72.4056,-0.0247857880592346
"11120001",-44.3228,-72.5597,-0.0238986563682556
"11140001",-44.4975,-71.3064,-0.0256544184684753
"11144002",-44.6653,-72.2661,-0.023556694984436
"11147003",-44.7278,-72.6814,-0.022848174571991
"11304001",-45.1733,-72.1478,-0.022395384311676
"11307002",-45.3719,-71.9822,-0.0221959829330444
"11318002",-45.4036,-72.4878,-0.0208416104316711
"11400001",-45.4644,-72.8178,-0.0211114144325256
"11316003",-45.5739,-72.0286,-0.0214171385765076
"12283001",-50.8986,-72.3314,0.0143659722805023
"12286001",-51.1842,-72.9669,0.0145367562770843
"12284010",-51.26,-72.3272,0.0164066648483276
"12400001",-51.6975,-72.3297,0.0170229089260101
"12293001",-51.7336,-72.4781,0.0171694505214691
"12640001",-52.0342,-70.7333,0.017458279132843
"12622002",-52.4414,-71.4022,0.0177836441993713
"12802002",-52.7764,-69.2928,0.0155392754077911
"12806004",-52.8697,-69.9319,0.0174579286575317
"12449001",-52.8819,-71.5706,0.0190352654457092
"12586004",-53.1233,-70.8772,0.0192869222164154
"12586005",-53.1444,-70.9831,0.0195391952991486
"12809001",-53.2908,-70.37,0.0193765687942505
"12815001",-53.3056,-69.2675,0.0166902029514313
