"id_station","lat","lon","e"
"7337002",-35.8967,-72.3736,-0.00635976195335388
"7355007",-35.9106,-71.2958,0.0852635383605957
"7352003",-35.9478,-71.6842,0.0402052068710327
"7335004",-36.0572,-72.0892,-0.00819854557514191
"7345001",-36.1878,-71.8283,0.0443443632125854
"7331002",-36.2558,-71.5481,0.0511046361923218
"7350006",-36.285,-71.4142,0.050405125617981
"7332003",-36.3581,-71.6494,0.0651666879653931
"8141002",-36.475,-72.6883,0.0277857327461243
"8210002",-36.5456,-72.9311,0.0315910744667053
"8106003",-36.5836,-71.5247,0.0532859706878662
"8117002",-36.6319,-72.1267,0.0254676914215088
"8113001",-36.6408,-71.7989,0.0450483989715576
"8105004",-36.6511,-71.395,0.0480437040328979
"8135003",-36.6544,-72.4561,0.0227922749519348
"8133003",-36.7622,-72.4239,0.0148120450973511
"8130006",-36.8686,-71.6425,0.0448233413696289
"8130004",-36.9108,-71.4792,0.0429839372634888
"8130003",-36.9175,-71.5814,0.0452189350128174
"8130007",-36.9247,-71.5756,0.0452189350128174
"8132002",-36.9764,-72.1008,0.0121806728839874
"8123004",-37.1528,-72.0669,0.00359975695610046
"8367001",-37.2772,-72.7164,-0.0245843744277954
"8122002",-37.2806,-71.8228,0.0260663485527039
"8122003",-37.2936,-71.9519,0.00573838353157043
"8364001",-37.3806,-72.3661,-0.0305322432518005
"8334002",-37.5022,-72.4083,-0.054765887260437
"8319002",-37.5953,-72.2769,-0.0595975780487061
"8318002",-37.685,-72.0058,-0.0282950139045715
"8332002",-37.7147,-72.2436,-0.0534100532531738
"8358002",-37.7794,-72.6372,-0.0479697751998901
"8317003",-37.7797,-71.8664,-0.0213124799728394
"8821005",-37.7983,-73.3914,-0.0441579580307007
"8351003",-37.9583,-72.4256,-0.0283762645721436
"8822008",-38.0186,-73.23,-0.0263757061958313
"9101003",-38.0214,-73.0067,-0.018899005651474
"8343002",-38.1053,-72.1136,-0.0300374317169189
"9102003",-38.1636,-72.9039,-0.0289416122436523
"8350002",-38.2156,-71.8106,-0.0175204956531525
"9104003",-38.2461,-72.2289,-0.0307189702987671
"9105002",-38.2561,-72.6536,-0.0526423311233521
"9113003",-38.4133,-72.7772,-0.0705207061767578
"9122001",-38.4475,-71.8961,-0.0155504310131073
"8304004",-38.4536,-71.3742,-0.0533745431900024
"9111002",-38.4642,-72.3867,-0.0298967790603638
"9120003",-38.4703,-71.5753,-0.0294154787063599
"9114001",-38.4942,-73.2408,-0.0177046823501587
"9124001",-38.5186,-72.4522,-0.0219177198410034
"9116002",-38.6039,-72.8456,-0.0350589275360107
"8301001",-38.6517,-71.0919,-0.0632836055755615
"9131002",-38.6672,-72.2339,-0.00928774654865265
"9130001",-38.6839,-72,-0.00761723339557648
"9129005",-38.7128,-72.5558,-0.0308652567863464
